Price,Close,High,Low,Open,Volume,Intraday_Range
Date,,,,,,
2024-02-27,181.15223693847656,182.43179212202116,178.10707086865912,179.63461828889808,54318900.0,4.324721253362043
2024-02-28,179.95204162597656,181.6382830805114,178.67248629654023,181.03321827875988,48953900.0,2.9657967839711716
2024-02-29,179.2874755859375,181.09275646398507,178.07734590919267,179.80327228471162,136682600.0,3.015410554792396
2024-03-01,178.206298828125,179.06925444803085,175.94474848019505,178.09718827908785,73563100.0,3.124505967835802
2024-03-04,173.6831817626953,175.46860492728393,172.38376893378626,174.7246735635979,81510100.0,3.084835993497677
2024-03-05,168.74346923828125,170.6479317427376,168.24751498810025,169.37829007310003,95132400.0,2.400416754637348
2024-03-06,167.75157165527344,169.85442810491517,167.31512946505867,169.67587669286206,68587700.0,2.539298639856497
2024-03-07,167.6325225830078,169.34851990765398,167.12665473872153,167.78130279152694,71765100.0,2.221865168932453
2024-03-08,169.34852600097656,172.29449531822434,167.57301652903823,167.6325286145872,76267000.0,4.721478789186108
2024-03-11,171.35218811035156,172.9690037589795,170.65785520874886,171.54065314121274,60139500.0,2.311148550230655
2024-03-12,171.8282928466797,172.62182261661565,169.62625492438514,171.74893835615396,59825400.0,2.995567692230509
2024-03-13,169.74530029296875,171.78862930722158,169.3782838692582,171.3720295685671,52488700.0,2.4103454379633718
2024-03-14,171.6001739501953,172.8995716896694,170.65786388331372,171.51090581587792,72913500.0,2.241707806355663
2024-03-15,171.22323608398438,171.22323608398438,168.91208752136302,169.78497182252738,121752700.0,2.311148562621355
2024-03-18,172.31434631347656,176.27206668827822,172.11596763998543,174.1493830977455,75604200.0,4.156099048292788
2024-03-19,174.65524291992188,175.18095319129145,171.62991909909198,172.92931675607417,55215200.0,3.5510340921994725
2024-03-20,177.2243194580078,177.2243194580078,173.67328461909122,174.29819192169327,53423100.0,3.5510348389165927
2024-03-21,169.98336791992188,176.05385870042272,169.45765758517675,175.61741650508932,106181300.0,6.596201115245975
2024-03-22,170.88601684570312,171.64979072547655,168.6839784855534,170.3702201223851,71160100.0,2.965812239923139
2024-03-25,169.4675750732422,170.54875171721093,168.078894077347,169.1898419011277,54288300.0,2.469857639863932
2024-03-26,168.33680725097656,170.0329624014482,168.20785429573576,168.6244540719099,57388400.0,1.8251081057124452
2024-03-27,171.9076690673828,172.19533102381604,168.73356472173438,169.03114031499092,60273300.0,3.4617663020816565
2024-03-28,170.09246826171875,170.8363996494882,169.13031578937776,170.36028779920613,65672700.0,1.7060838601104251
2024-04-01,168.65420532226562,169.86433493378763,168.1086526063626,169.80482284392966,46240500.0,1.7556823274250348
2024-04-02,167.47381591796875,167.96977013364764,166.86875116942764,167.71187939021036,49329500.0,1.1010189642200032
2024-04-03,168.2772674560547,169.29893197888933,167.21593325359058,167.4242255584593,47691700.0,2.0829987252987507
2024-04-04,167.45399475097656,170.5289019190824,167.45399475097656,168.9120862737285,53704400.0,3.074907168105824
2024-04-05,168.2078399658203,169.01128340394683,167.58293278713433,168.217753601793,42104800.0,1.4283506168125086
2024-04-08,167.0869903564453,167.83092176064616,166.87869803905005,167.6622991252661,37425500.0,0.9522237215961127
2024-04-09,168.29708862304688,168.70377468070268,166.98777746600817,167.33493630874918,42373800.0,1.7159972146945108
2024-04-10,166.4224090576172,167.72180678766216,165.75783217031642,167.43415997850798,49709300.0,1.963974617345741
2024-04-11,173.6236572265625,174.040272115757,166.7993370367697,166.97787330186227,91070300.0,7.240935078987292
2024-04-12,175.12144470214844,176.91679662448954,172.80038249764078,172.8499658132502,101670900.0,4.116414126848753
2024-04-15,171.2926788330078,175.20080068867838,171.10421379905583,173.94107267383276,73531800.0,4.096586889622557
2024-04-16,168.0094451904297,172.35399357547163,166.9084262901455,170.3602631929335,73711200.0,5.4455672853261206
2024-04-17,166.640625,169.26917642354965,166.640625,168.2375982616629,50901200.0,2.628551423549652
2024-04-18,165.6884002685547,167.27546002889196,165.20237475763562,166.67039519798726,43122900.0,2.073085271256332
2024-04-19,163.66490173339844,165.05356757276493,162.7523477339115,164.86511767231858,68149400.0,2.3012198388534273
2024-04-22,164.49807739257812,165.90658543557495,163.43674332676036,164.18067459044096,48116400.0,2.469842108814589
2024-04-23,165.5495147705078,165.69831011966792,163.58554027123327,164.01206877643943,49537800.0,2.1127698484346524
2024-04-24,167.65237426757812,167.93010742906517,164.86511388137603,165.19243035823263,48251800.0,3.0649935476891415
2024-04-25,168.5153350830078,169.2295104164757,166.78940883790665,168.15824741627387,50558300.0,2.440101578569056
2024-04-26,167.9300994873047,169.95358601606148,167.81106018420974,168.50540819041237,44838400.0,2.142525831851742
2024-04-29,172.0961151123047,174.60564226594082,171.69935778865286,171.96716217122307,68169400.0,2.9062844772879544
2024-04-30,168.95176696777344,173.5740639461448,168.62443536523762,171.92749229774822,65934800.0,4.949628580907188
2024-05-01,167.9300994873047,171.31251085120192,167.74163446478235,168.20783263565716,50383100.0,3.5708763864195703
2024-05-02,171.6299285888672,172.0167723030629,169.50724497899176,171.11413192483198,94214900.0,2.5095273240711435
2024-05-03,181.89617919921875,185.48688300008857,181.1820038934194,185.13970898312533,163224100.0,4.304879106669176
2024-05-06,180.2397003173828,182.70954279745968,178.9601298757301,180.87452115240256,78569700.0,3.749412921729572
2024-05-07,180.92410278320312,183.40387401178495,179.8528549315395,181.965609726272,77305800.0,3.551019080245453
2024-05-08,181.26133728027344,181.5886688519262,179.981767033329,181.3704478041577,45057100.0,1.6069018185972084
2024-05-09,183.0765686035156,183.1658367406673,180.63646690744056,181.0828227285221,48983000.0,2.529369833226724
2024-05-10,181.8151092529297,183.84134031553504,180.9013175850214,183.65261967053823,50759500.0,2.940022730513647
2024-05-13,185.02333068847656,185.8378061410755,183.37452561798457,184.18900107058352,72044800.0,2.46328052309093
2024-05-14,186.1655731201172,187.029714327999,185.0332642686859,186.24503525163803,52393600.0,1.9964500593130765
2024-05-15,188.44012451171875,189.36384333151435,186.1059718662387,186.6423374407049,70400000.0,3.257871465275656
2024-05-16,188.559326171875,189.81083584823088,188.3805477357399,189.18508101005293,52845200.0,1.4302881124909845
2024-05-17,188.589111328125,189.5227724100756,187.90376371878455,188.23153932133224,41282900.0,1.619008691291043
2024-05-20,189.7512054443359,190.62527366658756,187.73490137733788,188.052749878466,44361300.0,2.890372289249683
2024-05-21,191.05238342285156,191.42980957851577,189.6320225414164,189.8008738766071,42309400.0,1.7977870370993685
2024-05-22,189.61215209960935,191.5192128106237,188.9864124860383,190.9729201671483,34648500.0,2.5328003245854234
2024-05-23,185.6193084716797,189.71151001586625,185.3709949768945,189.69164069264465,51005900.0,4.340515038971745
2024-05-24,188.6983642578125,189.2943226367172,186.771449342652,187.54620129756856,36327000.0,2.5228732940651923
2024-05-28,188.70831298828125,191.69800175645932,187.82431762786635,190.21804799663707,52280100.0,3.87368412859297
2024-05-29,189.0062713623047,190.95305560689752,188.2315345598267,188.33086600869876,53068000.0,2.7215210470708087
2024-05-30,189.99951171875,190.88350698979508,189.343975732697,189.4730884200293,49889100.0,1.5395312570980764
2024-05-31,190.9530487060547,191.2708972062775,188.62883838261533,190.1485155291603,75158300.0,2.6420588236621825
2024-06-03,192.72103881835935,193.67456916074488,191.22123099586668,191.5986571441052,50080500.0,2.453338164878204
2024-06-04,193.0388946533203,194.0023521144802,191.72779227719917,193.32693160548868,47471400.0,2.274559837281032
2024-06-05,194.5486297607422,195.5716800296083,193.55537589536917,194.08179923154876,54156800.0,2.0163041342391352
2024-06-06,193.16802978515625,195.1744070683784,192.86012347629529,194.36987376952155,41181800.0,2.3142835920831146
2024-06-07,195.5617523193359,195.6114180436154,192.83030419832767,193.33685821193552,53103900.0,2.7811138452877344
2024-06-10,191.81719970703125,195.96900913658257,190.85374215435905,195.57169845948172,97010200.0,5.115266982223517
2024-06-11,205.7525177001953,205.7624599378956,192.32373729563463,192.34359145933493,172373300.0,13.438722642260984
2024-06-12,211.6326141357422,218.7145040828182,205.50422428227435,205.97105482418652,198134300.0,13.210279800543844
2024-06-13,212.7946929931641,215.28775449802723,210.17250364841863,213.2913198778193,97862700.0,5.1152508496086
2024-06-14,211.0565185546875,213.71843162956225,209.874544034183,212.40734441299963,70122700.0,3.8438875953792433
2024-06-17,215.2083282470703,217.4729460060793,211.28497823555003,211.93058723086708,93728300.0,6.187967770529269
2024-06-18,212.84437561035156,217.15510913678148,211.56308472355843,216.1221165738588,79943300.0,5.592024413223044
2024-06-20,208.2654571533203,212.79470737847507,207.4410698062104,212.48678595825905,86172500.0,5.35363757226466
2024-06-21,206.09027099609375,210.46058238700795,205.71282963889428,208.9707014370345,241805100.0,4.747752748113669
2024-06-24,206.73587036132812,211.2651058128792,205.19632375372012,206.3187055335118,80727000.0,6.068782059159076
2024-06-25,207.6595916748047,209.9540056652509,207.20268823087267,207.73903864641352,55549700.0,2.7513174343782225
2024-06-26,211.81138610839844,213.41052543273105,209.2189929218928,210.07319184959564,66213200.0,4.191532510838243
2024-06-27,212.65565490722656,214.28459061162127,210.91746067332392,213.2416710401095,49772700.0,3.367129938297353
2024-06-28,209.1991271972656,214.6123729638464,208.8812938369491,214.31439376890185,82542700.0,5.731079126897299
2024-07-01,215.2877960205078,216.04266357466884,210.49037757076027,210.65922892540735,60402900.0,5.552286003908563
2024-07-02,218.78402709960935,218.89328562800327,213.6489065767971,214.6918109818244,58046200.0,5.244379051206181
2024-07-03,220.05538940429688,220.05538940429688,217.55238550522975,218.5158429342717,37369800.0,2.5030038990671244
2024-07-05,224.81309509277344,224.9223536333555,220.15473164881905,220.15473164881905,60412400.0,4.767621984536447
2024-07-08,226.2831115722656,226.31290797690275,221.7439339584199,225.55802531049065,59085900.0,4.568974018482862
2024-07-09,227.1372985839844,227.85244261706796,224.84288445944628,226.39235814584333,48076100.0,3.009558157621683
2024-07-10,231.4082946777344,231.50762613234983,227.70346178953025,227.7531275168379,62627700.0,3.8041643428195755
2024-07-11,226.0347900390625,230.82226580227743,224.2469300453064,229.82901193417425,64710600.0,6.575335756971015
2024-07-12,228.9847412109375,231.07058040656065,227.13728840093884,227.37567478656337,53046500.0,3.9332920056218086
2024-07-15,232.81871032714844,235.62962070976812,231.5175501306247,234.88468027763452,62631300.0,4.1120705791434204
2024-07-16,233.2358856201172,234.67610072880163,230.76267797901863,233.4146640454283,43234300.0,3.9134227497829954
2024-07-17,227.33595275878903,229.8985495862513,225.11105861290636,227.902099588984,57345900.0,4.787490973344944
2024-07-18,222.6676483154297,228.88542732552744,220.7705449165008,228.7265030667722,66034600.0,8.114882409026649
2024-07-19,222.7967834472656,225.2699911539264,221.7737331263721,223.30335264411235,49151500.0,3.496258027554319
2024-07-22,222.44915771484375,226.24337986146955,221.58501648633228,225.47857008869343,48201800.0,4.65836337513727
2024-07-23,223.49203491210935,225.40902265142745,221.17775171010015,222.85635307829335,39960300.0,4.2312709413272955
2024-07-24,217.06570434570312,223.2834835656707,215.66522784122515,222.48887740092556,61777600.0,7.618255724445561
2024-07-25,216.0227813720703,219.36011485373604,213.17213256832727,217.45305415919788,51391200.0,6.187982285408765
2024-07-26,216.4896240234375,218.0093012590926,214.55276681781487,217.22462220056255,41601300.0,3.4565344412777392
2024-07-29,216.76773071289065,217.82057739339885,214.2945231128628,215.49636696784097,36311800.0,3.5260542805360444
2024-07-30,217.32394409179688,218.84362126060284,214.66201590891492,217.71131248471113,41643800.0,4.181605351687921
2024-07-31,220.58181762695312,222.31008478832948,219.14160257039833,219.94613576688096,50036300.0,3.1684822179311425
2024-08-01,216.8869171142578,222.96562598955987,215.5559605569344,222.85636745689297,62501000.0,7.409665432625474
2024-08-02,218.3767852783203,224.07806765618477,216.24129562954897,217.6715683981697,105568600.0,7.836772026635799
2024-08-05,207.85826110839844,212.0597211288106,194.67777677399005,197.74692788266515,119548600.0,17.381944354820547
2024-08-06,205.8319854736328,208.5733757245506,199.7135534430835,203.91501287026543,69660500.0,8.859822281467103
2024-08-07,208.404541015625,212.198763040644,204.9976722503432,205.5042262843129,63516400.0,7.20109079030081
2024-08-08,211.8710021972656,212.75499762550604,207.42122864939225,211.67235443417223,47161100.0,5.333768976113788
2024-08-09,214.78121948242188,215.317569896599,210.54002126961797,210.66914912089348,42201600.0,4.77754862698103
2024-08-12,216.31260681152344,218.28152162650585,214.393415209592,214.86078610016068,38028100.0,3.8881064169138426
2024-08-13,220.0316619873047,220.648187288632,217.7843004144017,217.7843004144017,44155300.0,2.8638868742302748
2024-08-14,220.4791717529297,221.7818380668704,218.4704721927748,219.33561365974072,41960600.0,3.3113658740956
2024-08-15,223.46237182617188,224.08885093177264,221.51333414952188,223.3430482530648,46414000.0,2.5755167822507588
2024-08-16,224.7849273681641,225.56056092969672,222.39834972442236,222.6668429336895,44340200.0,3.1622112052743603
2024-08-19,224.62582397460935,224.72527040192085,221.791767703572,224.4567771868955,40687800.0,2.9335026983488603
2024-08-20,225.24232482910156,225.89863476179528,224.18825957723195,224.50647597128693,30299000.0,1.7103751845633326
2024-08-21,225.13294982910156,226.70410920432383,223.7905141872767,225.25228856886343,34765500.0,2.913595017047129
2024-08-22,223.27342224121097,227.06209724349452,222.64694316501192,226.51517227009805,43695300.0,4.415154078482601
2024-08-23,225.57049560546875,226.9427773475752,223.07454817990703,224.39710671028325,38677300.0,3.8682291676681757
2024-08-26,225.90858459472656,226.00803101617393,222.6370036872603,225.490936936756,30602200.0,3.371027328913641
2024-08-27,226.7538299560547,227.569248113113,223.63140355832627,224.73519205544585,35934600.0,3.9378445547867216
2024-08-28,225.22247314453125,228.57360836626123,224.41699349604747,226.64446298605537,38052200.0,4.156614870213758
2024-08-29,228.5039825439453,231.61647047641185,227.59908685526068,228.81226038667728,51906300.0,4.017383621151168
2024-08-30,227.71841430664065,229.11057321557684,226.2069166530855,228.90175696593343,52990800.0,2.903656562491335
2024-09-03,221.5233154296875,227.71844620227264,219.9322634479987,227.27096757410897,50190600.0,7.786182754273938
2024-09-04,219.6140289306641,220.53881694406624,216.2628786668988,220.41949337418052,43840200.0,4.275938277167427
2024-09-05,221.13546752929688,224.2181094473344,220.28027986462445,220.38966486266608,36615400.0,3.937829582709952
2024-09-06,219.5842132568359,223.97947540850993,218.5400864277892,222.69668624975697,48423000.0,5.439388980720736
2024-09-09,219.67369079589844,220.03167667908036,215.49719894103853,219.58419811845144,67180000.0,4.534477738041829
2024-09-10,218.878173828125,220.2405018848782,215.517084853391,217.69483113354613,51591000.0,4.723417031487202
2024-09-11,221.4138946533203,221.8414808899648,216.670585544778,220.22061344649163,44587100.0,5.170895345186807
2024-09-12,221.5233154296875,222.29894909807683,218.58982756350775,221.25482218343083,37455600.0,3.7091215345690784
2024-09-13,221.2548065185547,222.78618142445663,220.66811202153605,222.3287642541488,36766600.0,2.1180694029205824
2024-09-16,215.10939025878903,216.00434741371936,212.72281255665072,215.32814508742544,59357400.0,3.2815348570686353
2024-09-17,215.5767364501953,215.6861214463737,213.2995590231644,214.54256344637628,45519300.0,2.3865624232093126
2024-09-18,219.45492553710935,221.46362499015893,216.322545198334,216.33249894497217,59894900.0,5.141079791824922
2024-09-19,227.58914184570312,228.53383738270648,223.37288038958053,223.7308662842885,66781300.0,5.16095699312595
2024-09-20,226.9228973388672,231.7855303113645,226.34614143297367,228.6829959505254,318679900.0,5.439388878390844
2024-09-23,225.20257568359375,228.16589404695569,224.54626569168985,226.06770192621624,54146000.0,3.6196283552658315
2024-09-24,226.09754943847656,228.06647955891447,224.466728085426,227.3703848763016,43556100.0,3.5997514734884533
2024-09-25,225.1031188964844,226.01796830972677,222.76627973963284,223.6711754067507,42308700.0,3.2516885700939326
2024-09-26,226.2467041015625,227.22121534991768,224.14851196557495,226.02793410267137,36636700.0,3.0727033843427307
2024-09-27,226.51516723632812,228.2354962210898,226.02791923090672,227.1814309358191,34026000.0,2.207576990183071
2024-09-30,231.696044921875,231.696044921875,228.36478670449856,228.75260351180964,54541900.0,3.331258217376444
2024-10-01,224.94403076171875,228.36476618305375,222.4878528116685,228.2355040411627,63285000.0,5.876913371385257
2024-10-02,225.5108337402344,226.09752818761768,221.771881889721,224.62581519597003,32880600.0,4.3256462978966965
2024-10-03,224.40704345703125,225.5406628776434,222.0702042586661,223.88001079844628,34044200.0,3.4704586189772897
2024-10-04,225.53073120117188,226.72401244250625,222.87567550784985,226.6245660168141,37245100.0,3.848336934656402
2024-10-07,220.44932556152344,224.4269397639463,220.09133967636964,223.24359711098245,39505400.0,4.335600087576665
2024-10-08,224.50650024414065,224.71531649859696,222.00059897690352,223.0447257693685,31855700.0,2.7147175216934443
2024-10-09,228.25538635253903,228.46421777631028,223.57175408478048,223.9695094391901,33591100.0,4.892463691529798
2024-10-10,227.7581787109375,228.21561101279016,225.89864895817115,226.50523572074,28183500.0,2.3169620546190117
2024-10-11,226.27655029296875,228.1261416619367,226.06771885321956,228.01675665509575,31759200.0,2.058422808717154
2024-10-14,230.00555419921875,230.43314046117197,227.32066753158787,227.4200987868959,39882100.0,3.1124729295841007
2024-10-15,232.54129028320312,236.1609188169062,231.06956201546168,232.3026279543652,64751400.0,5.091356801444505
2024-10-16,230.4828338623047,230.8209273987295,228.55368871280945,230.30384852186543,34082200.0,2.267238685920063
2024-10-17,230.8507843017578,232.5412825211578,229.22991678936268,232.12361966628396,32993800.0,3.311365731795121
2024-10-18,233.6848297119141,234.8582185948981,232.7003647541102,234.8582185948981,46431500.0,2.1578538407878796
2024-10-21,235.1565399169922,235.5244795369179,233.13790198735873,233.13790198735873,36254500.0,2.3865775495591777
2024-10-22,234.5400390625,234.89802497361623,231.29828871484364,232.5810627118631,38846600.0,3.5997362587725945
2024-10-23,229.4685516357422,233.8240439244486,226.48534106504323,232.76997861721128,52287000.0,7.338702859405373
2024-10-24,229.27963256835935,229.52823345451665,227.131717270346,228.6929229452488,31109500.0,2.3965161841706504
2024-10-25,230.1149444580078,231.91481257552053,228.2852454458818,228.4542922398222,38802300.0,3.6295671296387297
2024-10-28,232.09378051757812,233.41633904858512,231.2485466113364,232.0142415868445,36087100.0,2.167792437248721
2024-10-29,232.36227416992188,233.01858415019296,231.0198384903425,231.79547204033784,35417200.0,1.9987456598504707
2024-10-30,228.812255859375,232.1633908639167,228.26533088908343,231.30820323038637,47070900.0,3.8980599748332736
2024-10-31,224.6457061767578,228.5437662121666,224.10871977089283,228.05650301771783,64370100.0,4.435046441273755
2024-11-01,221.66249084472656,224.0888378455061,219.03726617591775,219.7333456007168,65276700.0,5.0515716695883555
2024-11-04,220.7675323486328,221.5431659237015,218.48041626355015,219.7532516264011,44944500.0,3.062749660151354
2024-11-05,222.1994781494141,222.6966799421733,219.90240829460964,220.55871830266648,28111300.0,2.7942716475636473
2024-11-06,221.4735565185547,224.80481443000403,219.95212032394844,221.36417152277417,54561100.0,4.852694106055594
2024-11-07,226.20692443847656,226.6046949785728,223.31322152292373,223.37288331058951,42137700.0,3.291473455649083
2024-11-08,225.93814086914065,227.63048374280507,225.39061415381417,226.1471868576639,38328800.0,2.2398695889908993
2024-11-11,223.22042846679688,224.68381119249955,220.50272420052977,223.98696589218596,42005600.0,4.181086991969778
2024-11-12,223.22042846679688,224.5743058460154,222.354350392842,223.53899499841924,40398300.0,2.219955453173384
2024-11-13,224.1063995361328,225.62950954483912,221.75702475308145,223.00139666804327,48566200.0,3.872484791757671
2024-11-14,227.1924743652344,227.83954176018096,223.9869707245471,224.0068849307252,44923900.0,3.852571035633872
2024-11-15,223.98696899414065,225.89832264008,223.2602599701844,225.3806596140688,47923700.0,2.6380626698956178
2024-11-18,226.99337768554688,228.70563485331775,224.15620331601912,224.2358449505769,44633700.0,4.549431537298631
2024-11-19,227.2521820068359,229.12372228231885,225.63948081886545,225.9580321395358,36211800.0,3.484241463453401
2024-11-20,227.96896362304688,228.89476915350485,224.872965299864,227.03319339435467,35169600.0,4.021803853640847
2024-11-21,227.4911193847656,229.1237348668511,224.69377351516383,227.8494991340082,42108300.0,4.429961351687268
2024-11-22,228.83502197265625,229.68120098473537,227.0331737980822,227.0331737980822,38168300.0,2.6480271866531666
2024-11-25,231.8215179443359,232.19981188776785,228.70562083004268,230.41787789282503,90152800.0,3.4941910577251747
2024-11-26,234.00167846679688,234.50939199708804,232.2794717613211,232.2794717613211,45986200.0,2.22992023576694
2024-11-27,233.8722381591797,234.6288260383393,232.75728573526553,233.41431778082384,33498400.0,1.8715403030737718
2024-11-29,236.2614593505859,236.73929396987336,232.91658663539664,233.75280101667175,28481400.0,3.8227073344767177
2024-12-02,238.51126098632812,239.70585504150455,236.0922091638524,236.20171450499868,48137100.0,3.6136458776521465
2024-12-03,241.5574951171875,241.6670004646685,237.82437898500297,238.73028547870095,38861000.0,3.8426214796655245
2024-12-04,241.91587829589844,243.01093178619985,240.16380790150487,241.7765092325954,44383900.0,2.8471238846949802
2024-12-05,241.94573974609375,243.43898620611924,241.03984843814553,242.8914746561807,40033900.0,2.3991377679737127
2024-12-06,241.74664306640625,243.5285923470879,240.9900703290189,241.81633519239523,36870600.0,2.538522018069017
2024-12-09,245.63902282714844,246.1268220997756,240.66153502923257,240.74117665680967,44649200.0,5.465287070543042
2024-12-10,246.65443420410156,247.0924555600448,244.23536723926503,245.7783914922151,36914800.0,2.8570883207797806
2024-12-11,245.38021850585935,249.6708108995408,245.15124311202536,246.84360125039836,45205800.0,4.519567787515456
2024-12-12,246.8435821533203,247.62006903646127,244.57383373711528,245.77839247075497,32777500.0,3.0462352993459945
2024-12-13,247.01283264160156,248.16759835190285,245.13134272203925,246.70423080565516,33155300.0,3.0362556298636036
2024-12-16,249.90969848632812,250.24817919808956,246.53496239648825,246.8734431082497,51694800.0,3.7132168016013054
2024-12-17,252.33872985839844,252.68716009783537,248.655391740455,248.95404406138837,51356400.0,4.031768357380372
2024-12-18,246.9331817626953,253.13512753347695,246.62457993830327,251.02467749046983,56774100.0,6.510547595173676
2024-12-19,248.6653289794922,250.86538527206417,245.9774886038804,246.38564624934875,60882300.0,4.887896668183771
2024-12-20,253.34417724609375,253.8518755287198,244.58379575845777,246.92320588947405,147495300.0,9.268079770262034
2024-12-23,254.12066650390625,254.49894524760987,252.30885365268375,253.62291772369176,40858800.0,2.190091594926116
2024-12-24,257.0375061035156,257.04744042152294,254.14058909817473,254.3397007808045,23234700.0,2.9068513233482065
2024-12-26,257.853759765625,258.9289141129315,256.47003399402934,257.0275101814573,27237100.0,2.4588801189021865
2024-12-27,254.439208984375,257.5352220874343,251.9206014592013,256.6691137206059,42355300.0,5.614620628233013
2024-12-30,251.0644989013672,252.3586488565982,249.62103037787767,251.0943626150189,35557500.0,2.7376184787205204
2024-12-31,249.29251098632812,252.1396347735265,248.30696287880588,251.30342042234355,39480700.0,3.832671894720619
2025-01-02,242.75210571289065,247.9784683255357,240.73124671787497,247.80922035937212,55740700.0,7.24722160766072
2025-01-03,242.26431274414065,243.080612931882,240.80092995907523,242.26431274414065,40244100.0,2.279682972806768
2025-01-06,243.89691162109375,246.2164228483008,242.10501290586,243.2100158477468,45045600.0,4.111409942440787
2025-01-07,241.11947631835935,244.44443460073455,240.263347789176,241.8859985205852,40856000.0,4.181086811558544
2025-01-08,241.60726928710935,242.6127316047624,238.9692066706783,240.83078235887348,37628900.0,3.6435249340840983
2025-01-10,235.78363037109375,239.07872524452853,231.95095824677452,238.9293914792433,61710900.0,7.127766997754009
2025-01-13,233.3446502685547,233.61343889555545,228.68572841435088,232.47857214721685,49630700.0,4.927710481204571
2025-01-14,232.22967529296875,235.0568847872792,231.4233246799516,233.69305795736565,39435300.0,3.6335601073275825
2025-01-15,236.79901123046875,237.88411516800545,233.3744970274307,233.5835582088168,39832000.0,4.509618140574759
2025-01-16,227.23228454589844,236.9383864807084,227.0033243432251,236.28136958651152,71759100.0,9.9350621374833
2025-01-17,228.9445343017578,231.24413133243607,227.4512878984511,231.07489856287185,68488300.0,3.792843433984956
2025-01-21,221.6375732421875,223.40955766052627,218.39225670760808,222.9914505136237,98070400.0,5.017300952918191
2025-01-22,222.82223510742188,223.1109227348787,218.80041619812283,218.80041619812283,64126500.0,4.310506536755867
2025-01-23,222.6529998779297,226.00782197454976,221.29912251598503,223.72813912330528,60234800.0,4.708699458564723
2025-01-24,221.7769470214844,224.614121166801,220.4131202139208,223.7679421578224,54697900.0,4.201000952880207
2025-01-27,228.82508850097656,231.10477141655377,222.9715575076631,223.01138591977585,94863400.0,8.133213908890667
2025-01-28,237.187255859375,239.1085741517517,229.77080167884077,229.81063008981928,75707600.0,9.337772472910927
2025-01-29,238.2823028564453,238.78005164957875,232.9563846938824,233.0658900359753,45486100.0,5.823666955696353
2025-01-30,236.5202789306641,239.7058683175974,236.14200015946125,237.59541819689565,55658300.0,3.5638681581361595
2025-01-31,234.93743896484375,246.07705979363328,232.3889674810629,246.07705979363328,100959800.0,13.688092312570376
2025-02-03,226.98341369628903,230.78622201033428,224.68381655532255,228.9545099800506,73063300.0,6.102405455011734
2025-02-04,231.7518615722656,232.08037762753463,225.62954176239768,226.226846442903,45067300.0,6.450835865136952
2025-02-05,231.42332458496097,231.62242106375825,227.24223776986636,227.50106167329417,39620300.0,4.380183293891889
2025-02-06,232.16995239257812,232.74734282564023,229.39250557129796,230.24863411824003,29925300.0,3.3548372543422715
2025-02-07,226.60513305664065,232.946448173879,226.236788599926,231.55275755143825,39707200.0,6.70965957395299
2025-02-10,226.8741912841797,229.8041745661949,226.42572786906877,228.7876615470872,33115600.0,3.3784466971261224
2025-02-11,231.82725524902344,234.42836130351915,227.35256634016287,227.4223198813819,53718400.0,7.075794963356287
2025-02-12,236.06277465820312,236.15247950770552,229.89386689621963,230.41209906543347,45243300.0,6.258612611485887
2025-02-13,240.70689392089844,241.514131106333,234.7672133917818,236.10264318513748,53614100.0,6.746917714551188
2025-02-14,243.7664337158203,244.71319316935816,240.1687356269457,240.4278440984732,40896200.0,4.544457542412459
2025-02-18,243.6368865966797,244.34445851454996,241.01584434943877,243.31796980618805,48822500.0,3.3286141651111905
2025-02-19,244.03550720214844,245.17162160901916,242.33134319523683,243.8262313730556,32204200.0,2.840278413782329
2025-02-20,244.9922637939453,245.93902334816417,243.45750328110228,244.10529733899224,32316900.0,2.4815200670618935
2025-02-21,244.71319580078125,247.84249441981407,244.38431857946645,245.11182656230832,53197400.0,3.4581758403476215
2025-02-24,246.25791931152344,248.0119159709633,243.5870445183064,244.0953010258401,51326400.0,4.424871452656873
2025-02-25,246.1981201171875,249.14803959700345,244.0753891604379,247.15485528022737,48013300.0,5.072650436565539
2025-02-26,239.5408935546875,244.14514449402503,238.3150894487839,243.49736566903923,44433600.0,5.830055045241124
2025-02-27,236.49131774902344,241.6337368385667,236.25213016109495,238.5941277716784,41153600.0,5.381606677471751
2025-02-28,241.01583862304688,241.2649866571528,229.41550676334808,236.1425036842072,56833400.0,11.849479893804727
2025-03-03,237.21881103515625,243.1983635012748,235.3053560708129,240.96599177281345,47184000.0,7.893007430461893
2025-03-04,235.1259765625,239.25188262538288,233.88023638606123,236.89992456399492,53798100.0,5.371646239321649
2025-03-05,234.93663024902344,235.7438674276595,228.44880585950324,234.6177134735288,47227600.0,7.295061568156257
2025-03-06,234.5280303955078,237.04940729600816,232.3654272740836,233.64106399817908,45170400.0,4.683980021924555
2025-03-07,238.2552947998047,240.54744460053885,233.95996981993864,234.30878315837532,46273600.0,6.587474780600218
2025-03-10,226.70477294921875,235.35520052510583,223.45588808739055,234.73730306532093,72071200.0,11.899312437715281
2025-03-11,220.08740234375,225.0703629938446,216.7089556312574,223.04728218644937,76137400.0,8.361407362587215
2025-03-12,216.2405548095703,220.99430349899413,214.177617020402,219.3897895710681,62547500.0,6.816686478592118
2025-03-13,208.9654235839844,216.10102664759697,207.70972301630272,215.2140602896052,61368300.0,8.39130363129425
